rms_x,rms_y,rms_z,pw,label
0.04,1.09,0.04,162.90,bearing
0.04,1.09,0.04,158.88,bearing
0.04,1.09,0.04,157.36,bearing
0.04,1.09,0.04,166.33,bearing
0.04,1.09,0.04,169.62,bearing
0.04,1.09,0.04,158.88,bearing
0.04,1.09,0.04,163.97,bearing
0.04,1.09,0.04,163.33,bearing
0.04,1.09,0.04,161.49,bearing
0.04,1.09,0.04,156.60,bearing
0.04,1.08,0.04,164.80,bearing
0.04,1.08,0.04,160.42,bearing
0.04,1.09,0.04,154.86,bearing
0.04,1.09,0.04,163.73,bearing
0.04,1.09,0.04,159.02,bearing
0.04,1.09,0.04,166.01,bearing
0.04,1.09,0.04,160.10,bearing
0.04,1.09,0.04,162.45,bearing
0.04,1.09,0.04,160.93,bearing
0.04,1.08,0.04,155.56,bearing
0.04,1.08,0.04,164.03,bearing
0.04,1.08,0.04,158.02,bearing
0.04,1.09,0.04,154.36,bearing
0.04,1.09,0.04,163.23,bearing
0.04,1.09,0.04,159.29,bearing
0.04,1.09,0.04,165.52,bearing
0.04,1.09,0.04,166.56,bearing
0.04,1.08,0.04,163.70,bearing
0.04,1.08,0.04,158.25,bearing
0.04,1.09,0.04,153.70,bearing
0.04,1.08,0.04,163.28,bearing
0.04,1.09,0.04,155.34,bearing
0.04,1.09,0.04,165.04,bearing
0.04,1.09,0.04,165.25,bearing
0.04,1.09,0.04,158.45,bearing
0.04,1.09,0.04,163.92,bearing
0.04,1.09,0.04,164.99,bearing
0.04,1.09,0.04,161.04,bearing
0.04,1.09,0.04,161.40,bearing
0.04,1.09,0.04,164.62,bearing
0.04,1.09,0.04,167.74,bearing
0.04,1.09,0.04,157.34,bearing
0.04,1.09,0.04,164.67,bearing
0.04,1.09,0.04,158.06,bearing
0.04,1.09,0.04,154.11,bearing
0.04,1.09,0.04,159.15,bearing
0.04,1.09,0.04,161.88,bearing
0.04,1.09,0.04,160.81,bearing
0.04,1.09,0.04,163.61,bearing
0.04,1.09,0.04,167.53,bearing
0.04,1.09,0.04,158.84,bearing
0.04,1.09,0.04,167.17,bearing
0.04,1.09,0.04,167.53,bearing
0.04,1.08,0.04,159.59,bearing
0.04,1.08,0.04,156.27,bearing
0.04,1.08,0.04,157.34,bearing
0.04,1.08,0.04,163.17,bearing
0.04,1.09,0.04,157.03,bearing
0.04,1.09,0.04,167.07,bearing
0.04,1.09,0.04,161.56,bearing
0.04,1.09,0.04,155.65,bearing
0.04,1.09,0.04,164.30,bearing
0.04,1.09,0.04,158.73,bearing
0.04,1.08,0.04,167.09,bearing
0.04,1.09,0.04,168.32,bearing
0.04,1.09,0.04,163.11,bearing
0.04,1.08,0.04,154.28,bearing
0.04,1.09,0.04,158.16,bearing
0.04,1.09,0.04,154.56,bearing
0.04,1.08,0.04,155.15,bearing
0.04,1.09,0.04,161.85,bearing
0.04,1.08,0.04,159.68,bearing
0.04,1.09,0.04,164.21,bearing
0.04,1.09,0.04,165.36,bearing
0.04,1.08,0.04,157.55,bearing
0.04,1.09,0.04,159.05,bearing
0.04,1.09,0.04,158.68,bearing
0.04,1.09,0.04,166.31,bearing
0.04,1.09,0.04,164.76,bearing
0.04,1.09,0.04,163.00,bearing
0.04,1.09,0.04,158.63,bearing
0.04,1.09,0.04,158.24,bearing
0.04,1.09,0.04,159.02,bearing
0.04,1.09,0.04,157.78,bearing
0.04,1.08,0.04,162.69,bearing
0.04,1.08,0.04,160.87,bearing
0.04,1.09,0.04,159.26,bearing
0.04,1.09,0.04,165.38,bearing
0.04,1.09,0.04,159.54,bearing
0.04,1.09,0.04,161.12,bearing
0.04,1.09,0.04,164.01,bearing
0.04,1.09,0.04,167.66,bearing
0.04,1.08,0.04,158.35,bearing
0.04,1.08,0.04,165.00,bearing
0.04,1.08,0.04,157.55,bearing
0.04,1.08,0.04,153.40,bearing
0.04,1.09,0.04,162.90,bearing
0.04,1.09,0.04,156.35,bearing
0.04,1.09,0.04,167.65,bearing
0.04,1.09,0.04,166.75,bearing
0.04,1.09,0.04,158.28,bearing
0.04,1.09,0.04,167.34,bearing
0.04,1.09,0.04,160.82,bearing
0.04,1.09,0.04,161.76,bearing
0.04,1.09,0.04,167.35,bearing
0.04,1.09,0.04,159.23,bearing
0.04,1.09,0.04,153.31,bearing
0.04,1.09,0.04,162.48,bearing
0.04,1.09,0.04,155.64,bearing
0.04,1.09,0.04,158.40,bearing
0.04,1.09,0.04,160.72,bearing
0.04,1.09,0.04,156.36,bearing
0.04,1.09,0.04,163.58,bearing
0.04,1.09,0.04,162.74,bearing
0.04,1.09,0.04,162.72,bearing
0.04,1.09,0.04,162.19,bearing
0.04,1.08,0.04,160.69,bearing
0.04,1.08,0.04,166.90,bearing
0.04,1.09,0.04,160.00,bearing
0.04,1.09,0.04,161.05,bearing
0.04,1.08,0.04,159.20,bearing
0.04,1.09,0.04,155.62,bearing
0.04,1.08,0.04,163.46,bearing
0.04,1.08,0.04,158.18,bearing
0.04,1.09,0.04,162.04,bearing
0.04,1.09,0.04,167.50,bearing
0.04,1.09,0.04,158.52,bearing
0.04,1.09,0.04,167.91,bearing
0.04,1.09,0.04,161.23,bearing
0.04,1.09,0.04,154.62,bearing
0.04,1.08,0.04,164.28,bearing
0.04,1.08,0.04,163.67,bearing
0.04,1.08,0.04,155.83,bearing
0.04,1.09,0.04,164.07,bearing
0.04,1.09,0.04,157.53,bearing
0.04,1.09,0.04,161.09,bearing
0.04,1.09,0.04,167.05,bearing
0.04,1.09,0.04,157.72,bearing
0.04,1.09,0.04,167.64,bearing
0.04,1.09,0.04,161.89,bearing
0.04,1.09,0.04,156.12,bearing
0.04,1.08,0.04,166.11,bearing
0.04,1.09,0.04,159.61,bearing
0.04,1.09,0.04,167.65,bearing
0.04,1.09,0.04,170.25,bearing
0.04,1.09,0.04,165.93,bearing
0.04,1.09,0.04,155.81,bearing
0.04,1.09,0.04,161.01,bearing
0.04,1.09,0.04,156.60,bearing
0.04,1.09,0.04,157.03,bearing
0.04,1.09,0.04,160.31,bearing
0.04,1.09,0.04,160.33,bearing
0.04,1.09,0.04,161.82,bearing
0.04,1.09,0.04,162.13,bearing
0.04,1.09,0.04,163.79,bearing
0.04,1.09,0.04,158.75,bearing
0.04,1.09,0.04,166.22,bearing
0.04,1.09,0.04,161.34,bearing
0.04,1.09,0.04,155.94,bearing
0.04,1.09,0.04,165.00,bearing
0.04,1.09,0.04,166.42,bearing
0.04,1.08,0.04,157.41,bearing
0.04,1.08,0.04,164.28,bearing
0.04,1.08,0.04,157.92,bearing
0.04,1.08,0.04,154.21,bearing
0.04,1.08,0.04,163.68,bearing
0.04,1.09,0.04,157.11,bearing
0.04,1.09,0.04,168.48,bearing
0.04,1.09,0.04,167.54,bearing
0.04,1.09,0.04,158.82,bearing
0.04,1.09,0.04,167.66,bearing
0.04,1.08,0.04,160.53,bearing
0.04,1.09,0.04,161.57,bearing
0.04,1.09,0.04,167.48,bearing
0.04,1.09,0.04,163.62,bearing
0.04,1.09,0.04,155.18,bearing
0.04,1.09,0.04,163.09,bearing
0.04,1.09,0.04,156.22,bearing
0.04,1.09,0.04,153.19,bearing
0.04,1.09,0.04,163.14,bearing
0.04,1.09,0.04,157.12,bearing
0.04,1.08,0.04,166.64,bearing
0.04,1.09,0.04,159.62,bearing
0.04,1.09,0.04,156.13,bearing
0.04,1.09,0.04,161.67,bearing
0.04,1.09,0.04,161.28,bearing
0.04,1.09,0.04,163.09,bearing
0.04,1.09,0.04,163.12,bearing
0.04,1.09,0.04,164.34,bearing
0.04,1.09,0.04,161.59,bearing
0.04,1.09,0.04,156.80,bearing
0.04,1.08,0.04,160.17,bearing
0.04,1.08,0.04,157.86,bearing
0.04,1.08,0.04,154.88,bearing
0.04,1.08,0.04,162.94,bearing
0.04,1.09,0.04,157.67,bearing
0.04,1.09,0.04,162.29,bearing
0.04,1.09,0.04,164.32,bearing
0.04,1.09,0.04,156.96,bearing
0.04,1.09,0.04,167.83,bearing
0.04,1.09,0.04,160.36,bearing
0.04,1.09,0.04,161.93,bearing
0.04,1.08,0.04,166.92,bearing
0.04,1.09,0.04,168.98,bearing
0.04,1.09,0.04,159.02,bearing
0.04,1.09,0.04,164.36,bearing
0.04,1.09,0.04,154.40,bearing
0.04,1.08,0.04,154.00,bearing
0.04,1.09,0.04,156.40,bearing
0.04,1.09,0.04,158.73,bearing
0.04,1.08,0.04,159.04,bearing
0.04,1.08,0.04,155.19,bearing
0.04,1.09,0.04,163.50,bearing
0.04,1.09,0.04,158.70,bearing
0.04,1.08,0.04,169.72,bearing
0.04,1.09,0.04,166.96,bearing
0.04,1.08,0.04,158.93,bearing
0.04,1.09,0.04,167.89,bearing
0.04,1.09,0.04,170.72,bearing
0.04,1.09,0.04,160.31,bearing
0.04,1.09,0.04,164.61,bearing
0.04,1.09,0.04,160.85,bearing
0.04,1.09,0.04,160.05,bearing
0.04,1.08,0.04,160.20,bearing
0.04,1.08,0.04,163.85,bearing
0.04,1.08,0.04,165.40,bearing
0.04,1.09,0.04,159.00,bearing
0.04,1.09,0.04,164.68,bearing
0.04,1.09,0.04,160.59,bearing
0.04,1.09,0.04,163.09,bearing
0.04,1.09,0.04,168.02,bearing
0.04,1.09,0.05,160.39,bearing
0.04,1.08,0.04,167.74,bearing
0.04,1.09,0.04,170.15,bearing
0.04,1.08,0.04,159.92,bearing
0.04,1.09,0.04,154.59,bearing
0.04,1.08,0.04,160.92,bearing
0.04,1.09,0.04,157.96,bearing
0.04,1.09,0.04,163.78,bearing
0.04,1.09,0.04,156.91,bearing
0.04,1.08,0.04,158.48,bearing
0.04,1.08,0.04,156.37,bearing
0.04,1.09,0.04,163.56,bearing
0.04,1.09,0.04,165.45,bearing
0.04,1.09,0.04,159.50,bearing
0.04,1.09,0.04,168.13,bearing
0.04,1.09,0.04,162.44,bearing
0.04,1.09,0.04,162.42,bearing
0.04,1.09,0.04,167.88,bearing
0.04,1.09,0.04,164.59,bearing
0.04,1.08,0.04,156.95,bearing
0.04,1.09,0.04,164.57,bearing
0.04,1.09,0.04,156.86,bearing
0.04,1.09,0.04,160.56,bearing
0.04,1.09,0.04,167.28,bearing
0.04,1.09,0.04,159.61,bearing
0.04,1.09,0.04,167.78,bearing
0.04,1.09,0.04,161.89,bearing
0.04,1.09,0.04,158.62,bearing
0.04,1.09,0.04,161.06,bearing
0.04,1.09,0.04,161.11,bearing
0.04,1.09,0.04,160.35,bearing
0.04,1.09,0.04,160.15,bearing
0.04,1.09,0.04,162.83,bearing
0.04,1.08,0.04,161.41,bearing
0.04,1.09,0.04,156.71,bearing
0.04,1.08,0.04,160.33,bearing
0.04,1.08,0.04,158.86,bearing
0.04,1.08,0.04,154.16,bearing
0.04,1.09,0.04,161.75,bearing
0.04,1.09,0.04,158.38,bearing
0.04,1.09,0.04,161.76,bearing
0.04,1.09,0.04,167.28,bearing
0.04,1.09,0.04,158.49,bearing
0.04,1.09,0.04,168.17,bearing
0.04,1.09,0.04,161.21,bearing
0.04,1.09,0.04,155.03,bearing
0.04,1.08,0.04,164.39,bearing
0.04,1.09,0.04,164.17,bearing
0.04,1.09,0.04,156.56,bearing
0.04,1.09,0.04,163.88,bearing
0.04,1.09,0.04,158.17,bearing
0.04,1.09,0.04,161.81,bearing
0.04,1.09,0.04,161.70,bearing
0.04,1.08,0.04,160.00,bearing
0.04,1.09,0.04,160.00,bearing
0.04,1.09,0.04,155.80,bearing
0.04,1.09,0.04,162.93,bearing
0.04,1.09,0.04,158.59,bearing
0.04,1.09,0.04,168.79,bearing
0.04,1.09,0.04,161.90,bearing
0.04,1.09,0.04,155.75,bearing
0.04,1.09,0.04,165.10,bearing
0.04,1.09,0.04,168.15,bearing
0.04,1.09,0.04,161.82,bearing
0.04,1.08,0.04,163.24,bearing
0.04,1.08,0.04,154.69,bearing
0.04,1.08,0.04,158.77,bearing
0.04,1.08,0.04,154.09,bearing
0.04,1.08,0.04,157.17,bearing
0.04,1.08,0.04,160.86,bearing
0.04,1.09,0.04,155.03,bearing
0.04,1.09,0.04,165.36,bearing
0.04,1.09,0.04,160.66,bearing
0.04,1.09,0.04,157.08,bearing
0.04,1.09,0.04,164.99,bearing
0.04,1.09,0.04,161.37,bearing
0.04,1.09,0.04,166.68,bearing
0.04,1.09,0.04,163.79,bearing
0.04,1.08,0.04,160.02,bearing
0.04,1.09,0.04,162.19,bearing
0.04,1.09,0.04,159.39,bearing
0.04,1.09,0.04,163.42,bearing
0.04,1.08,0.04,158.84,bearing
0.04,1.09,0.04,160.89,bearing
0.04,1.09,0.04,166.05,bearing
0.04,1.09,0.04,157.25,bearing
0.04,1.09,0.04,167.50,bearing
0.04,1.09,0.04,161.90,bearing
0.04,1.09,0.04,156.05,bearing
0.04,1.08,0.04,165.80,bearing
0.04,1.09,0.04,159.42,bearing
0.04,1.09,0.04,160.84,bearing
0.04,1.09,0.04,167.14,bearing
0.04,1.09,0.04,163.40,bearing
0.04,1.09,0.04,154.57,bearing
0.04,1.09,0.04,163.11,bearing
0.04,1.09,0.04,156.18,bearing
0.04,1.08,0.04,158.69,bearing
0.04,1.08,0.04,165.82,bearing
0.04,1.09,0.04,158.54,bearing
0.04,1.08,0.04,166.62,bearing
0.04,1.09,0.04,159.43,bearing
0.04,1.09,0.04,157.57,bearing
0.04,1.09,0.04,159.01,bearing
0.04,1.09,0.04,162.90,bearing
0.04,1.08,0.04,160.35,bearing
0.04,1.09,0.04,155.48,bearing
0.04,1.08,0.04,166.06,bearing
0.04,1.08,0.04,169.16,bearing
0.04,1.08,0.04,159.25,bearing
0.04,1.08,0.04,165.25,bearing
0.04,1.08,0.04,160.33,bearing
0.04,1.09,0.04,161.01,bearing
0.04,1.09,0.04,155.88,bearing
0.04,1.09,0.04,164.97,bearing
0.04,1.09,0.04,159.88,bearing
0.04,1.08,0.04,157.07,bearing
0.04,1.09,0.04,158.01,bearing
0.04,1.09,0.04,166.20,bearing
0.04,1.09,0.04,161.63,bearing
0.04,1.09,0.04,157.36,bearing
0.04,1.09,0.04,160.06,bearing
0.04,1.09,0.04,167.13,bearing
0.04,1.09,0.04,165.34,bearing
0.04,1.09,0.04,159.17,bearing
0.04,1.09,0.04,158.81,bearing
0.04,1.09,0.04,167.83,bearing
0.04,1.09,0.04,169.26,bearing
0.04,1.09,0.04,168.36,bearing
0.04,1.09,0.04,168.40,bearing
0.04,1.09,0.04,159.20,bearing
0.04,1.08,0.04,161.73,bearing
0.04,1.09,0.04,153.04,bearing
0.04,1.08,0.04,161.79,bearing
0.04,1.08,0.04,158.67,bearing
0.04,1.08,0.04,158.94,bearing
0.04,1.08,0.04,153.97,bearing
0.04,1.09,0.04,162.08,bearing
0.04,1.08,0.04,163.94,bearing
0.04,1.09,0.04,165.17,bearing
0.04,1.09,0.04,159.74,bearing
0.04,1.09,0.04,162.49,bearing
0.04,1.09,0.04,170.32,bearing
0.04,1.09,0.04,168.59,bearing
0.04,1.09,0.04,163.44,bearing
0.04,1.09,0.04,162.95,bearing
0.04,1.08,0.04,171.95,bearing
0.04,1.09,0.04,167.92,bearing
0.04,1.09,0.04,165.59,bearing
0.04,1.09,0.04,162.84,bearing
0.04,1.09,0.04,163.32,bearing
0.04,1.09,0.04,167.91,bearing
0.04,1.09,0.04,166.46,bearing
0.04,1.08,0.04,166.88,bearing
0.04,1.09,0.04,158.21,bearing
0.04,1.08,0.04,165.58,bearing
0.04,1.09,0.04,156.22,bearing
0.04,1.09,0.04,162.43,bearing
0.04,1.09,0.04,155.64,bearing
0.04,1.09,0.04,165.60,bearing
0.04,1.09,0.04,160.05,bearing
0.04,1.09,0.04,162.17,bearing
0.04,1.09,0.04,156.76,bearing
0.04,1.09,0.04,169.23,bearing
0.04,1.09,0.04,164.94,bearing
0.04,1.09,0.04,160.50,bearing
0.04,1.09,0.04,159.37,bearing
0.04,1.09,0.04,167.84,bearing
0.04,1.09,0.04,165.49,bearing
0.04,1.09,0.04,158.70,bearing
0.04,1.09,0.05,162.75,bearing
0.04,1.09,0.04,165.67,bearing
0.04,1.08,0.05,165.94,bearing
0.04,1.08,0.04,163.19,bearing
0.04,1.08,0.04,154.35,bearing
0.04,1.08,0.04,163.42,bearing
0.04,1.09,0.04,156.66,bearing
0.04,1.08,0.04,159.76,bearing
0.04,1.09,0.04,163.00,bearing
0.04,1.09,0.04,159.08,bearing
0.04,1.09,0.04,161.36,bearing
0.04,1.09,0.04,156.58,bearing
0.04,1.09,0.04,162.74,bearing
0.04,1.09,0.04,159.20,bearing
0.04,1.09,0.04,168.85,bearing
0.04,1.09,0.04,162.35,bearing
0.04,1.08,0.04,155.70,bearing
0.04,1.09,0.04,166.45,bearing
0.04,1.09,0.04,169.52,bearing
0.04,1.09,0.04,159.56,bearing
0.04,1.08,0.04,164.08,bearing
0.04,1.09,0.04,157.39,bearing
0.04,1.09,0.04,157.27,bearing
0.04,1.09,0.04,160.19,bearing
0.04,1.08,0.04,161.89,bearing
0.04,1.09,0.04,163.97,bearing
0.04,1.08,0.04,159.09,bearing
0.04,1.09,0.04,163.37,bearing
0.04,1.09,0.04,159.08,bearing
0.04,1.09,0.04,161.17,bearing
0.04,1.09,0.04,161.51,bearing
0.04,1.09,0.04,156.33,bearing
0.04,1.09,0.04,165.56,bearing
0.04,1.09,0.04,168.91,bearing
0.04,1.08,0.05,158.90,bearing
0.04,1.09,0.04,159.40,bearing
0.04,1.08,0.04,164.65,bearing
0.04,1.09,0.04,158.00,bearing
0.04,1.08,0.04,164.98,bearing
0.04,1.08,0.04,156.09,bearing
0.04,1.09,0.04,156.19,bearing
0.04,1.09,0.04,156.97,bearing
0.04,1.09,0.04,160.99,bearing
0.04,1.09,0.04,160.64,bearing
0.04,1.09,0.04,155.52,bearing
0.04,1.08,0.04,165.66,bearing
0.04,1.09,0.04,160.18,bearing
0.04,1.09,0.04,168.52,bearing
0.04,1.09,0.04,170.83,bearing
0.04,1.09,0.04,162.52,bearing
0.04,1.09,0.04,156.28,bearing
0.04,1.09,0.04,158.99,bearing
0.04,1.09,0.04,157.20,bearing
0.04,1.09,0.04,157.90,bearing
0.04,1.08,0.04,155.67,bearing
0.04,1.09,0.04,163.66,bearing
0.04,1.09,0.04,158.21,bearing
0.04,1.08,0.04,169.15,bearing
0.04,1.09,0.04,167.78,bearing
0.04,1.09,0.04,158.64,bearing
0.04,1.09,0.04,167.77,bearing
0.04,1.08,0.04,160.41,bearing
0.04,1.09,0.04,161.60,bearing
0.04,1.08,0.04,166.43,bearing
0.04,1.09,0.04,168.64,bearing
0.04,1.09,0.04,158.67,bearing
0.04,1.09,0.04,165.36,bearing
0.04,1.08,0.04,158.08,bearing
0.04,1.08,0.04,153.94,bearing
0.04,1.09,0.04,161.74,bearing
0.04,1.08,0.04,156.50,bearing
0.04,1.09,0.04,165.87,bearing
0.04,1.09,0.04,165.16,bearing
0.04,1.09,0.04,158.43,bearing
0.04,1.09,0.04,167.14,bearing
0.04,1.09,0.04,161.30,bearing
0.04,1.09,0.04,162.05,bearing
0.04,1.08,0.04,167.52,bearing
0.04,1.09,0.04,159.04,bearing
0.04,1.09,0.04,153.24,bearing
0.04,1.09,0.04,162.25,bearing
0.04,1.09,0.04,155.40,bearing
0.04,1.08,0.04,158.00,bearing
0.04,1.09,0.04,160.00,bearing
0.04,1.08,0.04,157.37,bearing
0.04,1.09,0.04,162.41,bearing
0.04,1.09,0.04,164.53,bearing
0.04,1.09,0.04,162.57,bearing
0.04,1.09,0.04,159.68,bearing
0.04,1.09,0.04,161.59,bearing
0.04,1.09,0.04,167.07,bearing
0.04,1.09,0.04,158.79,bearing
0.04,1.08,0.04,162.24,bearing
0.04,1.09,0.04,161.02,bearing
0.04,1.09,0.04,156.04,bearing
0.04,1.09,0.04,163.92,bearing
0.04,1.08,0.04,158.73,bearing
0.04,1.08,0.04,162.49,bearing
0.04,1.08,0.04,167.15,bearing
0.04,1.09,0.04,158.72,bearing
0.04,1.08,0.04,166.99,bearing
0.04,1.09,0.04,160.82,bearing
0.04,1.09,0.04,155.58,bearing
0.04,1.09,0.04,165.04,bearing
0.04,1.09,0.05,164.87,bearing
0.04,1.09,0.04,156.64,bearing
0.04,1.09,0.04,162.67,bearing
0.04,1.08,0.04,156.48,bearing
0.04,1.08,0.04,161.52,bearing
0.04,1.08,0.04,165.51,bearing
0.04,1.09,0.04,160.25,bearing
0.04,1.09,0.04,166.35,bearing
0.04,1.09,0.04,159.08,bearing
0.04,1.09,0.04,157.66,bearing
0.04,1.09,0.04,160.13,bearing
0.04,1.09,0.04,161.89,bearing
0.04,1.09,0.04,160.50,bearing
0.04,1.09,0.04,158.40,bearing
0.04,1.09,0.04,165.40,bearing
0.04,1.09,0.04,164.15,bearing
0.04,1.09,0.04,156.50,bearing
0.04,1.09,0.04,163.12,bearing
0.04,1.09,0.04,161.54,bearing
0.04,1.09,0.04,155.24,bearing
0.04,1.09,0.04,163.60,bearing
0.04,1.09,0.04,158.30,bearing
0.04,1.09,0.04,162.00,bearing
0.04,1.08,0.04,167.82,bearing
0.04,1.09,0.04,160.16,bearing
0.04,1.09,0.04,169.51,bearing
0.04,1.09,0.04,160.73,bearing
0.04,1.09,0.04,157.51,bearing
0.04,1.09,0.04,159.21,bearing
0.04,1.09,0.04,167.15,bearing
0.04,1.09,0.04,167.53,bearing
0.04,1.09,0.04,159.44,bearing
0.04,1.09,0.04,160.99,bearing
0.04,1.08,0.04,167.32,bearing
0.04,1.08,0.04,158.34,bearing
0.04,1.08,0.04,165.59,bearing
0.04,1.09,0.04,161.60,bearing
0.04,1.08,0.04,159.52,bearing
0.04,1.09,0.04,157.44,bearing
0.04,1.09,0.04,164.77,bearing
0.04,1.09,0.04,161.31,bearing
0.04,1.09,0.04,155.78,bearing
0.04,1.09,0.04,166.09,bearing
0.04,1.09,0.04,160.22,bearing
0.04,1.09,0.04,160.61,bearing
0.04,1.09,0.04,163.43,bearing
0.04,1.09,0.04,165.26,bearing
0.04,1.09,0.04,166.56,bearing
0.04,1.09,0.04,157.43,bearing
0.04,1.09,0.04,164.99,bearing
0.04,1.09,0.04,162.42,bearing
0.04,1.09,0.04,159.68,bearing
0.04,1.09,0.04,159.67,bearing
0.04,1.09,0.04,159.76,bearing
0.04,1.09,0.04,166.50,bearing
0.04,1.09,0.04,158.73,bearing
0.04,1.09,0.04,164.76,bearing
0.04,1.09,0.04,162.03,bearing
0.04,1.09,0.04,167.17,bearing
0.04,1.08,0.04,159.08,bearing
0.04,1.09,0.04,168.44,bearing
0.04,1.08,0.04,162.62,bearing
0.04,1.09,0.04,165.86,bearing
0.04,1.08,0.04,159.78,bearing
0.04,1.09,0.04,168.59,bearing
0.04,1.09,0.04,162.70,bearing
0.04,1.09,0.04,166.47,bearing
0.04,1.09,0.04,164.51,bearing
0.04,1.08,0.04,157.68,bearing
0.04,1.09,0.04,156.39,bearing
0.04,1.08,0.04,164.85,bearing
0.04,1.08,0.04,163.27,bearing
0.04,1.08,0.04,158.26,bearing
0.04,1.08,0.04,156.46,bearing
0.04,1.08,0.04,159.40,bearing
0.04,1.08,0.04,161.18,bearing
0.04,1.09,0.04,157.91,bearing
0.04,1.09,0.04,157.53,bearing
0.04,1.09,0.04,162.14,bearing
0.04,1.09,0.04,167.27,bearing
0.04,1.09,0.04,160.81,bearing
0.04,1.09,0.04,161.38,bearing
0.04,1.09,0.04,162.29,bearing
0.04,1.09,0.04,167.57,bearing
0.04,1.09,0.04,161.06,bearing
0.04,1.09,0.04,163.73,bearing
0.04,1.09,0.04,165.04,bearing
0.04,1.09,0.04,168.87,bearing
0.04,1.09,0.04,169.18,bearing
0.04,1.09,0.04,158.24,bearing
0.04,1.09,0.04,164.75,bearing
0.04,1.09,0.04,157.87,bearing
0.04,1.09,0.04,156.56,bearing
0.04,1.09,0.04,155.26,bearing
0.04,1.09,0.04,160.83,bearing
0.04,1.08,0.04,158.14,bearing
0.04,1.09,0.04,154.32,bearing
0.04,1.09,0.04,164.41,bearing
0.04,1.09,0.04,158.83,bearing
0.04,1.09,0.04,169.54,bearing
0.04,1.09,0.04,166.17,bearing
0.04,1.09,0.04,160.11,bearing
0.04,1.09,0.04,167.83,bearing
0.04,1.09,0.05,169.34,bearing
0.04,1.09,0.04,162.42,bearing
0.04,1.08,0.04,160.36,bearing
0.04,1.08,0.04,155.86,bearing
0.04,1.08,0.04,161.60,bearing
0.04,1.08,0.04,157.53,bearing
0.04,1.09,0.04,165.81,bearing
0.04,1.09,0.04,166.41,bearing
0.04,1.09,0.04,157.88,bearing
0.04,1.09,0.04,166.26,bearing
0.04,1.09,0.04,161.23,bearing
0.04,1.09,0.04,163.99,bearing
0.04,1.09,0.04,168.30,bearing
0.04,1.09,0.04,160.77,bearing
0.04,1.08,0.04,167.64,bearing
0.04,1.09,0.04,169.84,bearing
0.04,1.09,0.04,159.65,bearing
0.04,1.09,0.04,153.40,bearing
0.04,1.09,0.04,162.40,bearing
0.04,1.09,0.04,155.60,bearing
0.04,1.09,0.04,165.62,bearing
0.04,1.09,0.04,164.09,bearing
0.04,1.09,0.04,157.34,bearing
0.04,1.09,0.04,165.35,bearing
0.04,1.09,0.04,160.15,bearing
0.04,1.08,0.04,162.90,bearing
0.04,1.09,0.04,165.17,bearing
0.04,1.09,0.04,158.51,bearing
0.04,1.09,0.04,163.41,bearing
0.04,1.09,0.04,160.68,bearing
0.04,1.09,0.04,164.06,bearing
0.04,1.08,0.04,156.23,bearing
0.04,1.08,0.04,160.37,bearing
0.04,1.08,0.04,167.01,bearing
0.04,1.08,0.04,158.03,bearing
0.04,1.09,0.04,166.84,bearing
0.04,1.09,0.04,165.69,bearing
0.04,1.09,0.04,159.00,bearing
0.04,1.09,0.04,155.62,bearing
0.04,1.09,0.05,162.69,bearing
0.04,1.09,0.04,167.27,bearing
0.04,1.08,0.04,157.68,bearing
0.04,1.08,0.04,157.74,bearing
0.04,1.09,0.04,157.07,bearing
0.04,1.09,0.04,157.79,bearing
0.04,1.09,0.04,158.42,bearing
0.04,1.09,0.04,165.26,bearing
0.04,1.09,0.04,159.50,bearing
0.04,1.09,0.04,154.65,bearing
0.04,1.09,0.04,163.88,bearing
0.04,1.09,0.04,158.81,bearing
0.04,1.09,0.04,167.21,bearing
0.04,1.09,0.04,165.93,bearing
0.04,1.09,0.04,161.46,bearing
0.04,1.09,0.04,154.41,bearing
0.04,1.09,0.04,154.70,bearing
0.04,1.08,0.04,162.53,bearing
0.04,1.09,0.04,156.94,bearing
0.04,1.09,0.04,162.07,bearing
0.04,1.09,0.04,163.28,bearing
0.04,1.09,0.04,156.47,bearing
0.04,1.09,0.04,165.88,bearing
0.04,1.09,0.04,161.49,bearing
0.04,1.09,0.04,157.02,bearing
0.04,1.09,0.04,159.64,bearing
0.04,1.09,0.04,155.34,bearing
0.04,1.09,0.04,158.67,bearing
0.04,1.08,0.04,154.29,bearing
0.04,1.09,0.04,163.19,bearing
0.04,1.08,0.04,163.70,bearing
0.04,1.08,0.04,157.20,bearing
0.04,1.09,0.04,165.55,bearing
0.04,1.09,0.04,159.80,bearing
0.04,1.09,0.04,161.67,bearing
0.04,1.09,0.04,165.69,bearing
0.04,1.09,0.04,162.27,bearing
0.04,1.09,0.04,166.86,bearing
0.04,1.08,0.04,160.60,bearing
0.04,1.09,0.04,160.93,bearing
0.04,1.09,0.04,155.54,bearing
0.04,1.09,0.04,160.49,bearing
0.04,1.09,0.04,167.05,bearing
0.04,1.09,0.04,158.07,bearing
0.04,1.09,0.04,168.09,bearing
0.04,1.09,0.04,161.87,bearing
0.04,1.09,0.04,155.91,bearing
0.04,1.09,0.04,165.25,bearing
0.04,1.09,0.04,160.35,bearing
0.04,1.09,0.04,167.45,bearing
0.04,1.09,0.04,161.65,bearing
0.04,1.09,0.04,157.70,bearing
