rms_x,rms_y,rms_z,pw,label
0.06,1.09,0.05,158.04,fluctuations
0.06,1.09,0.05,156.54,fluctuations
0.06,1.09,0.05,156.62,fluctuations
0.06,1.09,0.05,152.81,fluctuations
0.06,1.09,0.06,153.88,fluctuations
0.05,1.09,0.06,157.29,fluctuations
0.06,1.09,0.05,157.25,fluctuations
0.06,1.09,0.05,151.70,fluctuations
0.05,1.08,0.05,151.10,fluctuations
0.06,1.09,0.05,150.65,fluctuations
0.06,1.09,0.06,145.65,fluctuations
0.06,1.09,0.05,141.92,fluctuations
0.06,1.09,0.05,147.46,fluctuations
0.06,1.09,0.05,147.91,fluctuations
0.06,1.09,0.05,142.45,fluctuations
0.06,1.09,0.05,140.38,fluctuations
0.06,1.09,0.05,142.61,fluctuations
0.06,1.09,0.05,145.48,fluctuations
0.06,1.09,0.05,142.49,fluctuations
0.06,1.09,0.05,139.10,fluctuations
0.06,1.09,0.05,145.25,fluctuations
0.06,1.09,0.05,81.37,fluctuations
0.06,1.09,0.05,44.26,fluctuations
0.06,1.09,0.05,24.83,fluctuations
0.06,1.09,0.05,14.17,fluctuations
0.06,1.09,0.05,8.51,fluctuations
0.06,1.09,0.05,5.35,fluctuations
0.06,1.09,0.05,3.68,fluctuations
0.06,1.09,0.05,2.84,fluctuations
0.06,1.09,0.05,2.42,fluctuations
0.06,1.09,0.05,2.33,fluctuations
0.06,1.09,0.05,2.59,fluctuations
0.06,1.09,0.05,2.80,fluctuations
0.06,1.09,0.05,3.45,fluctuations
0.06,1.09,0.05,4.92,fluctuations
0.06,1.09,0.05,7.26,fluctuations
0.06,1.09,0.05,10.23,fluctuations
0.06,1.09,0.05,13.94,fluctuations
0.06,1.09,0.05,18.47,fluctuations
0.06,1.09,0.05,23.59,fluctuations
0.06,1.09,0.05,30.19,fluctuations
0.06,1.09,0.05,24.75,fluctuations
0.06,1.09,0.05,16.07,fluctuations
0.06,1.09,0.05,11.24,fluctuations
0.06,1.09,0.05,8.12,fluctuations
0.06,1.09,0.05,6.56,fluctuations
0.06,1.09,0.05,6.53,fluctuations
0.06,1.09,0.05,7.14,fluctuations
0.06,1.09,0.05,10.94,fluctuations
0.06,1.09,0.05,18.87,fluctuations
0.06,1.09,0.05,25.86,fluctuations
0.06,1.09,0.05,33.03,fluctuations
0.06,1.09,0.05,38.09,fluctuations
0.06,1.09,0.05,44.50,fluctuations
0.06,1.09,0.05,45.50,fluctuations
0.06,1.09,0.06,26.82,fluctuations
0.06,1.09,0.05,16.91,fluctuations
0.06,1.09,0.05,11.96,fluctuations
0.05,1.09,0.05,9.53,fluctuations
0.06,1.09,0.05,8.81,fluctuations
0.06,1.09,0.05,14.26,fluctuations
0.06,1.09,0.05,21.88,fluctuations
0.06,1.09,0.05,31.74,fluctuations
0.06,1.09,0.05,36.97,fluctuations
0.06,1.09,0.05,45.68,fluctuations
0.06,1.09,0.05,51.17,fluctuations
0.06,1.09,0.05,60.28,fluctuations
0.06,1.09,0.05,65.72,fluctuations
0.06,1.09,0.05,60.43,fluctuations
0.06,1.09,0.05,42.47,fluctuations
0.06,1.09,0.05,35.93,fluctuations
0.06,1.09,0.05,37.79,fluctuations
0.06,1.09,0.05,39.27,fluctuations
0.06,1.09,0.05,46.16,fluctuations
0.06,1.09,0.05,54.63,fluctuations
0.06,1.09,0.05,60.34,fluctuations
0.06,1.09,0.05,66.52,fluctuations
0.06,1.09,0.05,75.91,fluctuations
0.06,1.09,0.05,80.21,fluctuations
0.06,1.09,0.05,91.48,fluctuations
0.06,1.09,0.05,99.24,fluctuations
0.06,1.09,0.05,109.19,fluctuations
0.06,1.09,0.05,119.72,fluctuations
0.06,1.09,0.05,129.99,fluctuations
0.06,1.09,0.05,137.44,fluctuations
0.06,1.09,0.05,146.70,fluctuations
0.06,1.09,0.05,157.37,fluctuations
0.06,1.09,0.05,164.01,fluctuations
0.06,1.09,0.05,170.93,fluctuations
0.06,1.09,0.05,168.14,fluctuations
0.06,1.09,0.05,170.25,fluctuations
0.06,1.09,0.05,172.25,fluctuations
0.06,1.09,0.05,169.80,fluctuations
0.06,1.09,0.05,163.60,fluctuations
0.06,1.09,0.05,160.72,fluctuations
0.06,1.09,0.05,166.21,fluctuations
0.06,1.09,0.05,171.93,fluctuations
0.06,1.09,0.05,161.19,fluctuations
0.06,1.09,0.05,160.20,fluctuations
0.06,1.09,0.05,161.07,fluctuations
0.06,1.09,0.05,159.16,fluctuations
0.06,1.09,0.05,90.08,fluctuations
0.06,1.09,0.05,48.89,fluctuations
0.06,1.09,0.05,31.90,fluctuations
0.06,1.09,0.05,23.47,fluctuations
0.06,1.09,0.05,25.81,fluctuations
0.06,1.09,0.05,27.63,fluctuations
0.06,1.09,0.05,34.74,fluctuations
0.06,1.09,0.05,39.32,fluctuations
0.06,1.09,0.05,25.91,fluctuations
0.06,1.09,0.05,18.88,fluctuations
0.06,1.09,0.05,15.79,fluctuations
0.06,1.09,0.05,15.72,fluctuations
0.06,1.08,0.05,16.94,fluctuations
0.06,1.09,0.05,20.27,fluctuations
0.06,1.09,0.05,25.13,fluctuations
0.06,1.09,0.05,31.12,fluctuations
0.06,1.09,0.05,36.38,fluctuations
0.06,1.09,0.05,43.14,fluctuations
0.06,1.09,0.05,49.72,fluctuations
0.06,1.09,0.05,57.79,fluctuations
0.06,1.09,0.05,65.47,fluctuations
0.06,1.09,0.05,73.88,fluctuations
0.06,1.09,0.05,81.77,fluctuations
0.06,1.09,0.05,91.93,fluctuations
0.06,1.09,0.05,101.54,fluctuations
0.06,1.09,0.05,109.90,fluctuations
0.06,1.09,0.05,116.87,fluctuations
0.06,1.09,0.05,125.16,fluctuations
0.06,1.09,0.05,132.08,fluctuations
0.06,1.09,0.05,148.24,fluctuations
0.06,1.09,0.05,152.25,fluctuations
0.06,1.09,0.05,154.45,fluctuations
0.06,1.09,0.05,160.20,fluctuations
0.06,1.09,0.05,166.42,fluctuations
0.06,1.09,0.05,161.86,fluctuations
0.06,1.09,0.05,167.28,fluctuations
0.06,1.09,0.05,159.47,fluctuations
0.06,1.09,0.05,161.16,fluctuations
0.06,1.09,0.05,168.70,fluctuations
0.06,1.09,0.05,159.90,fluctuations
0.06,1.09,0.05,160.58,fluctuations
0.06,1.09,0.05,160.54,fluctuations
0.06,1.09,0.05,159.32,fluctuations
0.06,1.09,0.05,146.33,fluctuations
0.06,1.09,0.06,148.59,fluctuations
0.06,1.09,0.05,155.07,fluctuations
0.06,1.09,0.05,158.89,fluctuations
0.06,1.09,0.05,152.77,fluctuations
0.06,1.09,0.05,152.31,fluctuations
0.06,1.09,0.05,146.05,fluctuations
0.06,1.09,0.05,141.38,fluctuations
0.06,1.09,0.05,142.04,fluctuations
0.06,1.09,0.05,148.32,fluctuations
0.06,1.09,0.05,152.63,fluctuations
0.06,1.09,0.05,151.47,fluctuations
0.06,1.09,0.05,149.18,fluctuations
0.06,1.09,0.05,152.02,fluctuations
0.06,1.09,0.05,152.38,fluctuations
0.06,1.09,0.05,122.79,fluctuations
0.06,1.09,0.05,64.42,fluctuations
0.06,1.09,0.05,36.14,fluctuations
0.06,1.09,0.05,21.59,fluctuations
0.06,1.09,0.05,14.30,fluctuations
0.06,1.09,0.06,10.65,fluctuations
0.06,1.09,0.05,9.15,fluctuations
0.06,1.09,0.06,9.45,fluctuations
0.06,1.09,0.05,9.62,fluctuations
0.06,1.09,0.05,12.34,fluctuations
0.06,1.09,0.05,16.82,fluctuations
0.06,1.09,0.05,21.88,fluctuations
0.06,1.09,0.05,27.12,fluctuations
0.06,1.09,0.05,33.13,fluctuations
0.06,1.09,0.05,40.04,fluctuations
0.06,1.09,0.06,47.77,fluctuations
0.06,1.09,0.05,53.44,fluctuations
0.06,1.09,0.05,57.82,fluctuations
0.06,1.09,0.05,32.93,fluctuations
0.06,1.09,0.05,20.37,fluctuations
0.06,1.09,0.05,13.68,fluctuations
0.06,1.09,0.05,10.34,fluctuations
0.06,1.09,0.05,8.67,fluctuations
0.06,1.09,0.05,7.84,fluctuations
0.06,1.09,0.05,7.84,fluctuations
0.06,1.09,0.05,10.02,fluctuations
0.06,1.09,0.05,18.46,fluctuations
0.06,1.08,0.05,25.03,fluctuations
0.06,1.09,0.05,30.57,fluctuations
0.06,1.09,0.05,36.68,fluctuations
0.06,1.09,0.05,44.22,fluctuations
0.06,1.09,0.05,51.13,fluctuations
0.06,1.09,0.05,57.82,fluctuations
0.06,1.09,0.05,65.96,fluctuations
0.06,1.09,0.05,71.48,fluctuations
0.06,1.09,0.05,80.86,fluctuations
0.06,1.09,0.05,53.33,fluctuations
0.06,1.09,0.05,30.72,fluctuations
0.06,1.09,0.05,19.36,fluctuations
0.06,1.09,0.05,13.83,fluctuations
0.06,1.09,0.05,14.99,fluctuations
0.06,1.09,0.05,22.79,fluctuations
0.06,1.09,0.05,27.82,fluctuations
0.06,1.09,0.05,34.39,fluctuations
0.06,1.09,0.05,42.62,fluctuations
0.06,1.09,0.05,46.41,fluctuations
0.06,1.09,0.05,55.03,fluctuations
0.06,1.09,0.05,64.99,fluctuations
0.06,1.09,0.05,71.24,fluctuations
0.06,1.09,0.05,75.82,fluctuations
0.06,1.09,0.05,86.69,fluctuations
0.06,1.09,0.05,96.52,fluctuations
0.06,1.09,0.05,104.61,fluctuations
0.06,1.09,0.05,111.90,fluctuations
0.06,1.09,0.05,122.68,fluctuations
0.06,1.09,0.05,132.36,fluctuations
0.06,1.09,0.05,139.73,fluctuations
0.06,1.09,0.05,148.42,fluctuations
0.06,1.09,0.05,158.43,fluctuations
0.06,1.09,0.05,170.04,fluctuations
0.06,1.09,0.05,169.82,fluctuations
0.06,1.09,0.05,166.49,fluctuations
0.06,1.09,0.05,165.27,fluctuations
0.06,1.09,0.05,159.78,fluctuations
0.06,1.09,0.05,159.57,fluctuations
0.06,1.09,0.05,156.11,fluctuations
0.06,1.09,0.05,159.70,fluctuations
0.06,1.09,0.05,165.08,fluctuations
0.06,1.09,0.05,162.51,fluctuations
0.06,1.09,0.05,163.53,fluctuations
0.06,1.09,0.05,158.79,fluctuations
0.06,1.09,0.05,159.65,fluctuations
0.06,1.09,0.05,160.22,fluctuations
0.06,1.09,0.05,154.81,fluctuations
0.06,1.09,0.05,154.23,fluctuations
0.06,1.09,0.05,157.92,fluctuations
0.06,1.09,0.05,151.98,fluctuations
0.06,1.09,0.05,148.17,fluctuations
0.06,1.09,0.05,150.13,fluctuations
0.06,1.09,0.05,149.82,fluctuations
0.06,1.08,0.05,154.48,fluctuations
0.05,1.09,0.05,158.09,fluctuations
0.06,1.09,0.05,149.67,fluctuations
0.06,1.09,0.06,145.89,fluctuations
0.06,1.09,0.05,146.24,fluctuations
0.06,1.09,0.05,147.97,fluctuations
0.06,1.09,0.05,148.86,fluctuations
0.06,1.09,0.05,150.81,fluctuations
0.06,1.09,0.05,145.48,fluctuations
0.06,1.09,0.05,145.59,fluctuations
0.06,1.09,0.05,141.72,fluctuations
0.06,1.09,0.05,139.61,fluctuations
0.06,1.09,0.05,146.45,fluctuations
0.06,1.09,0.05,149.10,fluctuations
0.06,1.08,0.05,148.23,fluctuations
0.06,1.09,0.05,140.01,fluctuations
0.06,1.09,0.05,146.66,fluctuations
0.06,1.09,0.05,140.05,fluctuations
0.06,1.09,0.05,113.33,fluctuations
0.06,1.09,0.05,60.36,fluctuations
0.06,1.09,0.05,34.28,fluctuations
0.06,1.09,0.05,21.09,fluctuations
0.06,1.09,0.05,14.35,fluctuations
0.06,1.09,0.06,11.15,fluctuations
0.06,1.09,0.05,9.62,fluctuations
0.06,1.09,0.05,9.11,fluctuations
0.06,1.09,0.05,11.41,fluctuations
0.06,1.09,0.05,14.30,fluctuations
0.06,1.09,0.05,16.73,fluctuations
0.06,1.09,0.05,22.81,fluctuations
0.06,1.09,0.05,30.11,fluctuations
0.06,1.09,0.05,35.40,fluctuations
0.06,1.09,0.05,40.98,fluctuations
0.06,1.09,0.05,49.96,fluctuations
0.06,1.09,0.05,56.56,fluctuations
0.06,1.09,0.05,63.70,fluctuations
0.06,1.09,0.05,37.05,fluctuations
0.06,1.09,0.05,22.48,fluctuations
0.06,1.09,0.05,14.76,fluctuations
0.06,1.09,0.05,10.88,fluctuations
0.06,1.09,0.05,8.94,fluctuations
0.06,1.09,0.05,7.97,fluctuations
0.06,1.09,0.05,7.56,fluctuations
0.06,1.09,0.05,7.78,fluctuations
0.06,1.09,0.05,9.99,fluctuations
0.06,1.09,0.05,18.47,fluctuations
0.06,1.09,0.05,24.61,fluctuations
0.06,1.09,0.05,30.26,fluctuations
0.06,1.09,0.05,38.18,fluctuations
0.06,1.09,0.05,44.96,fluctuations
0.06,1.09,0.05,51.38,fluctuations
0.06,1.09,0.05,58.67,fluctuations
0.06,1.09,0.05,65.03,fluctuations
0.06,1.09,0.05,46.54,fluctuations
0.06,1.09,0.05,27.22,fluctuations
0.06,1.09,0.05,17.11,fluctuations
0.06,1.09,0.05,12.01,fluctuations
0.06,1.09,0.05,9.30,fluctuations
0.06,1.09,0.05,7.90,fluctuations
0.06,1.09,0.05,7.45,fluctuations
0.06,1.09,0.05,7.63,fluctuations
0.06,1.09,0.05,9.69,fluctuations
0.06,1.09,0.05,20.12,fluctuations
0.06,1.09,0.05,30.63,fluctuations
0.06,1.09,0.05,36.89,fluctuations
0.06,1.09,0.05,44.90,fluctuations
0.06,1.09,0.05,51.02,fluctuations
0.06,1.09,0.05,59.24,fluctuations
0.06,1.09,0.05,64.97,fluctuations
0.06,1.09,0.05,75.98,fluctuations
0.05,1.09,0.05,84.04,fluctuations
0.06,1.09,0.05,90.97,fluctuations
0.06,1.09,0.05,98.26,fluctuations
0.06,1.09,0.05,107.78,fluctuations
0.06,1.09,0.05,75.07,fluctuations
0.06,1.09,0.05,41.53,fluctuations
0.06,1.09,0.05,24.52,fluctuations
0.06,1.09,0.05,15.78,fluctuations
0.06,1.09,0.05,11.72,fluctuations
0.06,1.09,0.05,9.96,fluctuations
0.06,1.09,0.05,12.98,fluctuations
0.06,1.09,0.05,22.61,fluctuations
0.06,1.09,0.05,30.93,fluctuations
0.06,1.09,0.05,38.17,fluctuations
0.06,1.09,0.05,45.61,fluctuations
0.06,1.09,0.05,52.68,fluctuations
0.06,1.09,0.05,59.84,fluctuations
0.06,1.09,0.05,68.87,fluctuations
0.06,1.09,0.05,75.03,fluctuations
0.06,1.09,0.05,83.84,fluctuations
0.06,1.09,0.05,91.50,fluctuations
0.06,1.09,0.05,69.75,fluctuations
0.06,1.09,0.05,38.92,fluctuations
0.06,1.09,0.05,23.11,fluctuations
0.06,1.09,0.05,15.06,fluctuations
0.06,1.09,0.05,10.68,fluctuations
0.06,1.09,0.05,8.39,fluctuations
0.06,1.09,0.05,7.54,fluctuations
0.06,1.09,0.05,7.30,fluctuations
0.06,1.09,0.05,7.85,fluctuations
0.06,1.09,0.05,14.42,fluctuations
0.06,1.09,0.05,24.44,fluctuations
0.06,1.09,0.05,34.32,fluctuations
0.06,1.09,0.05,41.73,fluctuations
0.06,1.09,0.05,49.12,fluctuations
0.06,1.09,0.05,56.61,fluctuations
0.06,1.09,0.05,63.18,fluctuations
0.06,1.09,0.05,72.84,fluctuations
0.06,1.09,0.05,79.97,fluctuations
0.06,1.09,0.05,90.31,fluctuations
0.06,1.09,0.05,95.30,fluctuations
0.06,1.09,0.05,106.65,fluctuations
0.06,1.09,0.05,114.10,fluctuations
0.06,1.09,0.05,119.45,fluctuations
0.06,1.09,0.05,116.13,fluctuations
0.06,1.09,0.05,62.41,fluctuations
0.06,1.09,0.05,35.11,fluctuations
0.06,1.09,0.05,21.08,fluctuations
0.06,1.09,0.05,14.14,fluctuations
0.06,1.09,0.05,11.02,fluctuations
0.06,1.09,0.05,10.13,fluctuations
0.06,1.09,0.05,19.54,fluctuations
0.06,1.09,0.05,25.95,fluctuations
0.06,1.09,0.05,35.67,fluctuations
0.06,1.09,0.05,40.59,fluctuations
0.06,1.09,0.05,49.57,fluctuations
0.06,1.09,0.05,55.96,fluctuations
0.06,1.09,0.05,64.00,fluctuations
0.06,1.09,0.05,72.35,fluctuations
0.06,1.09,0.05,78.83,fluctuations
0.06,1.09,0.05,89.09,fluctuations
0.06,1.09,0.05,96.74,fluctuations
0.06,1.09,0.05,104.82,fluctuations
0.06,1.09,0.05,107.86,fluctuations
0.06,1.09,0.05,58.88,fluctuations
0.06,1.09,0.05,33.44,fluctuations
0.06,1.09,0.05,20.37,fluctuations
0.06,1.09,0.05,13.69,fluctuations
0.06,1.09,0.05,10.34,fluctuations
0.06,1.09,0.05,8.85,fluctuations
0.06,1.09,0.05,8.60,fluctuations
0.06,1.09,0.05,13.67,fluctuations
0.06,1.09,0.05,25.01,fluctuations
0.06,1.09,0.05,31.86,fluctuations
0.06,1.09,0.05,40.00,fluctuations
0.06,1.09,0.05,46.40,fluctuations
0.06,1.09,0.05,53.60,fluctuations
0.06,1.09,0.05,60.30,fluctuations
0.06,1.09,0.05,69.63,fluctuations
0.06,1.09,0.05,76.44,fluctuations
0.06,1.09,0.05,84.69,fluctuations
0.06,1.09,0.05,93.07,fluctuations
0.06,1.09,0.05,101.66,fluctuations
0.06,1.09,0.05,110.41,fluctuations
0.06,1.09,0.05,89.65,fluctuations
0.06,1.09,0.05,48.95,fluctuations
0.06,1.09,0.05,28.28,fluctuations
0.06,1.09,0.05,17.64,fluctuations
0.06,1.09,0.05,12.32,fluctuations
0.06,1.09,0.05,9.66,fluctuations
0.06,1.09,0.05,8.38,fluctuations
0.06,1.09,0.05,8.24,fluctuations
0.06,1.09,0.05,12.72,fluctuations
0.06,1.09,0.05,22.58,fluctuations
0.06,1.09,0.05,29.57,fluctuations
0.06,1.09,0.05,39.11,fluctuations
0.06,1.09,0.05,45.48,fluctuations
0.06,1.09,0.05,52.89,fluctuations
0.06,1.09,0.05,59.89,fluctuations
0.06,1.09,0.05,68.87,fluctuations
0.06,1.09,0.05,73.64,fluctuations
0.06,1.09,0.05,84.57,fluctuations
0.06,1.09,0.05,94.33,fluctuations
0.06,1.09,0.05,102.99,fluctuations
0.06,1.09,0.05,111.45,fluctuations
0.06,1.09,0.05,119.70,fluctuations
0.06,1.09,0.05,127.47,fluctuations
0.06,1.09,0.05,87.71,fluctuations
0.05,1.09,0.05,47.81,fluctuations
0.06,1.09,0.05,27.43,fluctuations
0.06,1.09,0.05,17.21,fluctuations
0.06,1.09,0.05,12.11,fluctuations
0.06,1.09,0.05,10.03,fluctuations
0.06,1.09,0.05,11.64,fluctuations
0.06,1.09,0.05,20.92,fluctuations
0.06,1.09,0.05,29.41,fluctuations
0.06,1.09,0.05,35.35,fluctuations
0.06,1.09,0.05,43.98,fluctuations
0.06,1.09,0.05,48.64,fluctuations
0.06,1.09,0.05,58.49,fluctuations
0.06,1.09,0.05,64.22,fluctuations
0.06,1.09,0.05,73.66,fluctuations
0.06,1.09,0.05,83.13,fluctuations
0.06,1.09,0.05,88.77,fluctuations
0.06,1.09,0.05,99.46,fluctuations
0.06,1.09,0.05,109.05,fluctuations
0.06,1.09,0.05,115.08,fluctuations
0.06,1.09,0.05,124.91,fluctuations
0.05,1.09,0.05,70.41,fluctuations
0.06,1.09,0.05,39.10,fluctuations
0.06,1.09,0.05,23.05,fluctuations
0.06,1.09,0.05,15.03,fluctuations
0.06,1.09,0.05,11.01,fluctuations
0.06,1.09,0.05,9.31,fluctuations
0.06,1.09,0.05,9.28,fluctuations
0.06,1.09,0.05,16.31,fluctuations
0.06,1.09,0.05,26.36,fluctuations
0.06,1.09,0.05,32.15,fluctuations
0.06,1.09,0.05,40.65,fluctuations
0.06,1.09,0.05,45.83,fluctuations
0.06,1.09,0.05,54.54,fluctuations
0.06,1.09,0.05,61.07,fluctuations
0.06,1.09,0.05,69.61,fluctuations
0.06,1.09,0.05,77.48,fluctuations
0.06,1.09,0.05,83.46,fluctuations
0.06,1.09,0.05,94.03,fluctuations
0.06,1.09,0.05,102.72,fluctuations
0.06,1.09,0.05,112.26,fluctuations
0.06,1.09,0.05,86.03,fluctuations
0.06,1.09,0.05,46.96,fluctuations
0.06,1.09,0.05,27.01,fluctuations
0.06,1.09,0.05,16.85,fluctuations
0.06,1.09,0.05,11.93,fluctuations
0.06,1.09,0.05,9.26,fluctuations
0.06,1.09,0.05,8.16,fluctuations
0.06,1.09,0.05,8.13,fluctuations
0.06,1.09,0.05,12.96,fluctuations
0.06,1.09,0.05,21.68,fluctuations
0.06,1.09,0.05,31.59,fluctuations
0.06,1.09,0.05,37.32,fluctuations
0.06,1.09,0.05,45.14,fluctuations
0.06,1.09,0.05,52.22,fluctuations
0.06,1.09,0.05,60.01,fluctuations
0.06,1.09,0.05,67.73,fluctuations
0.06,1.09,0.05,75.11,fluctuations
0.06,1.09,0.05,84.31,fluctuations
0.06,1.09,0.05,89.83,fluctuations
0.06,1.09,0.05,99.61,fluctuations
0.06,1.09,0.06,109.88,fluctuations
0.06,1.09,0.05,67.57,fluctuations
0.06,1.09,0.06,37.56,fluctuations
0.06,1.09,0.05,21.98,fluctuations
0.06,1.09,0.05,13.49,fluctuations
0.06,1.09,0.05,9.24,fluctuations
0.06,1.09,0.05,7.12,fluctuations
0.06,1.09,0.05,6.66,fluctuations
0.06,1.09,0.05,7.08,fluctuations
0.06,1.09,0.05,9.09,fluctuations
0.06,1.09,0.05,20.37,fluctuations
0.06,1.09,0.05,28.36,fluctuations
0.06,1.09,0.05,38.26,fluctuations
0.06,1.09,0.05,44.15,fluctuations
0.06,1.09,0.05,52.23,fluctuations
0.06,1.09,0.05,58.66,fluctuations
0.06,1.09,0.05,66.23,fluctuations
0.06,1.09,0.05,72.52,fluctuations
0.06,1.09,0.05,83.21,fluctuations
0.06,1.09,0.05,93.28,fluctuations
0.06,1.09,0.05,100.59,fluctuations
0.06,1.09,0.05,63.47,fluctuations
0.06,1.09,0.05,35.73,fluctuations
0.06,1.09,0.05,21.87,fluctuations
0.06,1.09,0.05,14.93,fluctuations
0.06,1.09,0.05,11.47,fluctuations
0.06,1.09,0.05,9.73,fluctuations
0.06,1.09,0.05,8.87,fluctuations
0.06,1.09,0.05,8.36,fluctuations
0.06,1.09,0.05,7.75,fluctuations
0.06,1.09,0.05,7.43,fluctuations
0.06,1.09,0.05,7.71,fluctuations
0.06,1.09,0.05,11.86,fluctuations
0.06,1.09,0.05,23.80,fluctuations
0.06,1.09,0.05,33.05,fluctuations
0.06,1.09,0.05,44.05,fluctuations
0.06,1.09,0.05,49.95,fluctuations
0.06,1.09,0.05,56.70,fluctuations
0.06,1.09,0.05,67.98,fluctuations
0.06,1.09,0.05,73.54,fluctuations
0.06,1.09,0.05,82.74,fluctuations
0.06,1.09,0.05,89.77,fluctuations
0.06,1.09,0.05,98.16,fluctuations
0.06,1.09,0.05,106.33,fluctuations
0.06,1.09,0.05,117.07,fluctuations
0.06,1.09,0.05,120.46,fluctuations
0.06,1.09,0.05,76.25,fluctuations
0.06,1.09,0.05,42.13,fluctuations
0.06,1.09,0.05,24.56,fluctuations
0.06,1.09,0.05,15.78,fluctuations
0.06,1.09,0.05,11.39,fluctuations
0.06,1.09,0.05,9.67,fluctuations
0.06,1.09,0.05,9.61,fluctuations
0.06,1.09,0.05,22.21,fluctuations
0.06,1.09,0.05,29.53,fluctuations
0.06,1.09,0.05,35.79,fluctuations
0.06,1.09,0.05,45.72,fluctuations
0.06,1.09,0.05,51.46,fluctuations
0.06,1.09,0.05,60.43,fluctuations
0.06,1.09,0.05,66.24,fluctuations
0.06,1.09,0.05,76.22,fluctuations
0.06,1.09,0.05,83.33,fluctuations
0.06,1.09,0.05,91.57,fluctuations
0.06,1.09,0.05,101.66,fluctuations
0.06,1.09,0.05,109.80,fluctuations
0.06,1.09,0.05,120.50,fluctuations
0.06,1.09,0.05,129.08,fluctuations
0.06,1.09,0.05,133.74,fluctuations
0.05,1.09,0.05,128.39,fluctuations
0.06,1.09,0.05,68.67,fluctuations
0.06,1.09,0.05,38.34,fluctuations
0.06,1.09,0.05,23.17,fluctuations
0.06,1.09,0.05,15.98,fluctuations
0.06,1.09,0.05,17.09,fluctuations
0.06,1.09,0.05,24.52,fluctuations
0.06,1.09,0.05,29.64,fluctuations
0.06,1.09,0.05,35.42,fluctuations
0.06,1.09,0.05,44.06,fluctuations
0.06,1.09,0.05,49.73,fluctuations
0.06,1.09,0.05,56.11,fluctuations
0.06,1.09,0.05,65.31,fluctuations
0.06,1.09,0.05,72.30,fluctuations
0.06,1.09,0.05,77.78,fluctuations
0.06,1.09,0.05,88.44,fluctuations
0.06,1.09,0.05,95.47,fluctuations
0.06,1.09,0.05,107.46,fluctuations
0.06,1.09,0.05,117.10,fluctuations
0.06,1.09,0.05,126.50,fluctuations
0.06,1.09,0.05,134.25,fluctuations
0.06,1.09,0.05,74.93,fluctuations
0.06,1.09,0.05,41.39,fluctuations
0.06,1.09,0.05,24.19,fluctuations
0.06,1.09,0.05,15.60,fluctuations
0.06,1.09,0.05,11.30,fluctuations
0.06,1.09,0.05,9.27,fluctuations
0.06,1.09,0.05,9.06,fluctuations
0.06,1.09,0.05,14.11,fluctuations
0.06,1.09,0.05,23.30,fluctuations
0.06,1.09,0.05,31.15,fluctuations
0.06,1.09,0.05,35.78,fluctuations
0.06,1.09,0.05,43.41,fluctuations
0.06,1.09,0.05,50.58,fluctuations
0.06,1.09,0.05,56.69,fluctuations
0.06,1.09,0.05,64.55,fluctuations
0.06,1.09,0.05,72.47,fluctuations
0.06,1.09,0.05,79.81,fluctuations
0.05,1.09,0.05,89.73,fluctuations
0.06,1.09,0.05,98.39,fluctuations
0.06,1.09,0.05,89.22,fluctuations
0.06,1.09,0.05,48.84,fluctuations
0.06,1.09,0.05,28.12,fluctuations
0.05,1.09,0.05,17.51,fluctuations
0.06,1.09,0.05,12.20,fluctuations
0.06,1.09,0.05,9.45,fluctuations
0.06,1.09,0.05,8.13,fluctuations
0.06,1.09,0.05,7.86,fluctuations
0.06,1.09,0.05,8.86,fluctuations
0.06,1.09,0.05,21.05,fluctuations
0.06,1.09,0.05,27.98,fluctuations
0.06,1.09,0.05,36.29,fluctuations
0.06,1.09,0.05,42.57,fluctuations
0.06,1.09,0.05,50.78,fluctuations
0.06,1.09,0.05,56.79,fluctuations
0.06,1.09,0.05,65.45,fluctuations
0.06,1.09,0.05,72.47,fluctuations
0.06,1.09,0.05,82.51,fluctuations
0.06,1.09,0.05,91.58,fluctuations
0.06,1.09,0.05,98.49,fluctuations
0.06,1.09,0.05,107.70,fluctuations
0.06,1.09,0.05,78.35,fluctuations
0.06,1.09,0.05,43.17,fluctuations
0.06,1.09,0.05,25.14,fluctuations
0.06,1.09,0.05,16.02,fluctuations
0.06,1.09,0.05,11.01,fluctuations
0.06,1.09,0.05,8.75,fluctuations
0.06,1.09,0.05,7.88,fluctuations
0.06,1.09,0.05,8.19,fluctuations
0.06,1.09,0.05,14.24,fluctuations
0.06,1.09,0.05,25.70,fluctuations
0.06,1.09,0.05,32.45,fluctuations
0.06,1.09,0.05,41.67,fluctuations
0.06,1.09,0.05,46.76,fluctuations
0.06,1.09,0.05,55.91,fluctuations
0.06,1.09,0.05,61.68,fluctuations
0.06,1.09,0.05,72.44,fluctuations
0.06,1.09,0.05,79.17,fluctuations
0.06,1.09,0.05,85.63,fluctuations
0.06,1.09,0.05,94.02,fluctuations
0.06,1.09,0.05,102.88,fluctuations
0.06,1.09,0.05,111.87,fluctuations
0.06,1.09,0.05,121.93,fluctuations
0.06,1.09,0.05,65.62,fluctuations
0.06,1.09,0.05,36.73,fluctuations
0.06,1.09,0.05,21.87,fluctuations
0.06,1.09,0.05,14.38,fluctuations
0.06,1.09,0.05,10.34,fluctuations
0.06,1.09,0.05,8.62,fluctuations
0.06,1.09,0.05,7.96,fluctuations
