rms_x,rms_y,rms_z,pw,label
0.03,1.09,0.05,221.87,bearing
0.03,1.09,0.05,219.94,bearing
0.03,1.09,0.05,214.79,bearing
0.03,1.09,0.05,223.75,bearing
0.03,1.09,0.05,222.27,bearing
0.03,1.09,0.05,223.96,bearing
0.03,1.09,0.05,225.61,bearing
0.03,1.09,0.05,222.75,bearing
0.03,1.09,0.05,220.98,bearing
0.03,1.09,0.04,215.76,bearing
0.03,1.09,0.05,224.31,bearing
0.03,1.09,0.05,219.25,bearing
0.03,1.09,0.05,220.03,bearing
0.03,1.09,0.05,222.21,bearing
0.03,1.09,0.05,225.53,bearing
0.03,1.09,0.05,218.84,bearing
0.03,1.09,0.05,225.85,bearing
0.04,1.09,0.05,221.80,bearing
0.03,1.09,0.05,223.32,bearing
0.03,1.09,0.05,224.51,bearing
0.03,1.09,0.05,227.68,bearing
0.03,1.09,0.05,222.84,bearing
0.03,1.09,0.05,229.20,bearing
0.03,1.09,0.05,224.42,bearing
0.03,1.09,0.05,226.96,bearing
0.03,1.09,0.05,225.01,bearing
0.03,1.09,0.05,220.90,bearing
0.03,1.09,0.05,227.80,bearing
0.03,1.09,0.05,226.93,bearing
0.03,1.09,0.05,225.76,bearing
0.03,1.09,0.04,223.31,bearing
0.03,1.09,0.05,218.35,bearing
0.03,1.09,0.05,226.18,bearing
0.03,1.09,0.05,225.14,bearing
0.03,1.09,0.06,224.89,bearing
0.03,1.09,0.05,224.42,bearing
0.03,1.09,0.05,222.71,bearing
0.03,1.09,0.05,228.41,bearing
0.03,1.09,0.05,224.98,bearing
0.03,1.09,0.05,227.31,bearing
0.03,1.09,0.05,225.66,bearing
0.03,1.09,0.05,221.55,bearing
0.03,1.09,0.05,228.45,bearing
0.03,1.09,0.05,223.85,bearing
0.03,1.09,0.05,221.45,bearing
0.03,1.09,0.05,221.88,bearing
0.03,1.09,0.05,222.71,bearing
0.03,1.09,0.05,227.81,bearing
0.03,1.09,0.05,219.35,bearing
0.03,1.09,0.05,224.23,bearing
0.03,1.09,0.05,223.76,bearing
0.03,1.09,0.05,225.01,bearing
0.03,1.09,0.05,219.88,bearing
0.03,1.09,0.05,215.31,bearing
0.03,1.09,0.05,223.51,bearing
0.03,1.09,0.05,219.60,bearing
0.03,1.09,0.05,220.48,bearing
0.03,1.09,0.05,221.61,bearing
0.03,1.09,0.05,219.53,bearing
0.03,1.09,0.05,216.57,bearing
0.03,1.09,0.05,217.48,bearing
0.03,1.09,0.05,214.57,bearing
0.03,1.09,0.05,219.88,bearing
0.03,1.09,0.05,221.99,bearing
0.03,1.09,0.05,218.67,bearing
0.03,1.09,0.05,221.89,bearing
0.03,1.09,0.05,222.89,bearing
0.03,1.09,0.05,218.90,bearing
0.03,1.09,0.05,223.35,bearing
0.03,1.09,0.06,221.42,bearing
0.03,1.09,0.05,226.66,bearing
0.03,1.09,0.05,217.71,bearing
0.03,1.09,0.05,219.60,bearing
0.03,1.09,0.05,222.50,bearing
0.03,1.09,0.05,220.93,bearing
0.03,1.09,0.05,222.09,bearing
0.03,1.09,0.05,220.44,bearing
0.03,1.09,0.05,226.72,bearing
0.03,1.09,0.05,221.51,bearing
0.03,1.09,0.05,224.56,bearing
0.03,1.09,0.05,220.38,bearing
0.03,1.09,0.05,219.76,bearing
0.03,1.09,0.05,220.33,bearing
0.03,1.09,0.05,213.29,bearing
0.03,1.09,0.05,222.40,bearing
0.03,1.09,0.05,217.25,bearing
0.03,1.09,0.05,218.97,bearing
0.03,1.09,0.05,221.01,bearing
0.03,1.09,0.05,222.68,bearing
0.03,1.09,0.05,219.59,bearing
0.03,1.09,0.05,218.72,bearing
0.03,1.09,0.05,214.31,bearing
0.03,1.09,0.05,210.86,bearing
0.03,1.09,0.05,221.08,bearing
0.03,1.09,0.05,214.91,bearing
0.03,1.09,0.05,212.66,bearing
0.03,1.09,0.05,215.13,bearing
0.03,1.09,0.05,213.69,bearing
0.03,1.09,0.05,216.89,bearing
0.03,1.09,0.05,215.32,bearing
0.03,1.09,0.05,216.59,bearing
0.03,1.09,0.05,214.32,bearing
0.03,1.09,0.05,223.18,bearing
0.03,1.09,0.05,217.32,bearing
0.03,1.09,0.05,218.16,bearing
0.03,1.09,0.05,219.35,bearing
0.03,1.09,0.05,217.10,bearing
0.03,1.09,0.05,223.20,bearing
0.03,1.09,0.05,217.40,bearing
0.03,1.09,0.05,225.53,bearing
0.03,1.09,0.05,222.01,bearing
0.03,1.09,0.05,224.46,bearing
0.03,1.09,0.05,222.03,bearing
0.03,1.09,0.05,218.26,bearing
0.03,1.09,0.05,225.98,bearing
0.03,1.09,0.05,222.24,bearing
0.03,1.09,0.05,223.52,bearing
0.03,1.09,0.05,224.99,bearing
0.03,1.09,0.05,224.19,bearing
0.03,1.09,0.05,218.00,bearing
0.03,1.09,0.05,225.32,bearing
0.03,1.09,0.05,222.24,bearing
0.04,1.09,0.05,219.97,bearing
0.03,1.09,0.05,220.51,bearing
0.03,1.09,0.05,220.80,bearing
0.03,1.09,0.05,220.63,bearing
0.03,1.09,0.05,221.44,bearing
0.03,1.09,0.05,227.54,bearing
0.03,1.09,0.05,219.52,bearing
0.03,1.08,0.05,220.61,bearing
0.03,1.09,0.05,220.86,bearing
0.03,1.09,0.05,216.75,bearing
0.03,1.09,0.05,212.93,bearing
0.03,1.09,0.05,213.16,bearing
0.03,1.09,0.05,210.56,bearing
0.03,1.09,0.05,210.25,bearing
0.03,1.09,0.05,214.03,bearing
0.03,1.09,0.05,216.06,bearing
0.03,1.09,0.05,213.08,bearing
0.03,1.09,0.05,209.57,bearing
0.03,1.09,0.05,206.83,bearing
0.03,1.09,0.05,206.09,bearing
0.03,1.09,0.05,209.70,bearing
0.03,1.09,0.05,211.50,bearing
0.03,1.09,0.05,209.62,bearing
0.03,1.09,0.05,207.31,bearing
0.03,1.09,0.05,204.23,bearing
0.03,1.09,0.05,205.79,bearing
0.03,1.09,0.05,203.70,bearing
0.03,1.09,0.05,201.52,bearing
0.03,1.09,0.05,198.91,bearing
0.03,1.09,0.05,200.56,bearing
0.03,1.09,0.05,205.38,bearing
0.03,1.09,0.05,204.74,bearing
0.03,1.09,0.05,199.04,bearing
0.03,1.09,0.05,200.12,bearing
0.03,1.09,0.05,199.79,bearing
0.03,1.09,0.05,203.17,bearing
0.03,1.09,0.05,201.41,bearing
0.03,1.09,0.05,200.88,bearing
0.03,1.09,0.05,203.54,bearing
0.03,1.09,0.05,204.84,bearing
0.03,1.09,0.05,202.90,bearing
0.03,1.09,0.05,201.60,bearing
0.03,1.09,0.05,200.87,bearing
0.03,1.09,0.05,196.01,bearing
0.03,1.09,0.05,201.68,bearing
0.03,1.09,0.05,202.14,bearing
0.03,1.09,0.05,206.00,bearing
0.03,1.09,0.05,203.77,bearing
0.03,1.09,0.05,203.51,bearing
0.03,1.09,0.05,201.28,bearing
0.03,1.09,0.05,204.79,bearing
0.03,1.09,0.05,207.60,bearing
0.03,1.09,0.05,202.77,bearing
0.03,1.09,0.05,201.06,bearing
0.03,1.09,0.05,200.41,bearing
0.03,1.09,0.05,204.15,bearing
0.03,1.09,0.05,203.48,bearing
0.03,1.09,0.05,203.51,bearing
0.03,1.09,0.05,205.93,bearing
0.03,1.09,0.05,199.77,bearing
0.03,1.09,0.05,199.43,bearing
0.03,1.09,0.05,204.82,bearing
0.03,1.09,0.05,203.41,bearing
0.03,1.09,0.05,204.65,bearing
0.03,1.08,0.05,201.70,bearing
0.03,1.09,0.05,198.63,bearing
0.03,1.09,0.05,200.04,bearing
0.03,1.09,0.05,203.52,bearing
0.03,1.09,0.05,202.31,bearing
0.03,1.09,0.05,201.95,bearing
0.03,1.09,0.05,201.00,bearing
0.03,1.09,0.05,204.28,bearing
0.03,1.09,0.05,200.34,bearing
0.03,1.09,0.05,201.97,bearing
0.03,1.09,0.05,206.36,bearing
0.03,1.09,0.05,208.90,bearing
0.03,1.09,0.05,211.03,bearing
0.03,1.09,0.05,209.51,bearing
0.03,1.09,0.05,211.91,bearing
0.03,1.09,0.05,212.95,bearing
0.03,1.09,0.05,215.70,bearing
0.03,1.09,0.05,211.63,bearing
0.03,1.09,0.05,211.36,bearing
0.03,1.09,0.05,213.68,bearing
0.03,1.09,0.05,210.12,bearing
0.03,1.09,0.05,209.46,bearing
0.03,1.09,0.05,211.43,bearing
0.03,1.09,0.05,211.49,bearing
0.03,1.09,0.05,212.62,bearing
0.03,1.09,0.05,214.56,bearing
0.03,1.09,0.05,213.05,bearing
0.03,1.09,0.05,214.50,bearing
0.03,1.09,0.05,215.05,bearing
0.03,1.09,0.05,210.20,bearing
0.03,1.09,0.05,209.15,bearing
0.03,1.09,0.05,211.15,bearing
0.03,1.09,0.05,210.08,bearing
0.03,1.09,0.05,209.96,bearing
0.03,1.09,0.05,211.13,bearing
0.03,1.09,0.05,206.82,bearing
0.03,1.09,0.05,209.43,bearing
0.03,1.09,0.05,209.04,bearing
0.03,1.09,0.05,209.77,bearing
0.03,1.09,0.05,210.34,bearing
0.03,1.09,0.05,208.72,bearing
0.03,1.09,0.05,203.63,bearing
0.03,1.09,0.05,200.87,bearing
0.03,1.09,0.05,203.93,bearing
0.03,1.09,0.05,205.29,bearing
0.03,1.09,0.05,202.77,bearing
0.03,1.09,0.05,196.29,bearing
0.03,1.09,0.05,201.39,bearing
0.03,1.09,0.05,201.22,bearing
0.03,1.09,0.05,198.39,bearing
0.03,1.09,0.05,202.07,bearing
0.03,1.09,0.05,198.23,bearing
0.03,1.09,0.05,201.64,bearing
0.03,1.09,0.05,201.87,bearing
0.03,1.09,0.05,198.84,bearing
0.03,1.09,0.05,197.79,bearing
0.03,1.09,0.05,199.77,bearing
0.03,1.09,0.05,198.14,bearing
0.03,1.09,0.05,200.47,bearing
0.03,1.09,0.05,198.88,bearing
0.03,1.09,0.05,202.12,bearing
0.03,1.09,0.05,200.13,bearing
0.03,1.09,0.05,202.04,bearing
0.03,1.09,0.05,203.77,bearing
0.03,1.09,0.05,198.16,bearing
0.03,1.09,0.05,198.61,bearing
0.03,1.09,0.05,195.28,bearing
0.03,1.09,0.05,196.66,bearing
0.03,1.09,0.05,196.71,bearing
0.03,1.09,0.05,190.25,bearing
0.03,1.09,0.05,196.70,bearing
0.03,1.09,0.05,194.23,bearing
0.03,1.09,0.05,198.41,bearing
0.03,1.09,0.05,194.81,bearing
0.03,1.09,0.05,198.30,bearing
0.03,1.09,0.05,190.78,bearing
0.03,1.09,0.05,193.99,bearing
0.03,1.09,0.05,196.44,bearing
0.03,1.09,0.05,194.00,bearing
0.03,1.09,0.05,194.17,bearing
0.03,1.09,0.05,190.86,bearing
0.03,1.09,0.05,193.61,bearing
0.03,1.09,0.05,190.75,bearing
0.03,1.09,0.05,188.18,bearing
0.03,1.09,0.05,196.44,bearing
0.03,1.09,0.05,185.69,bearing
0.03,1.09,0.05,192.40,bearing
0.03,1.09,0.05,191.97,bearing
0.03,1.09,0.05,190.76,bearing
0.03,1.09,0.05,198.18,bearing
0.03,1.09,0.05,189.92,bearing
0.03,1.09,0.05,188.43,bearing
0.03,1.09,0.05,187.24,bearing
0.03,1.09,0.05,190.90,bearing
0.03,1.09,0.05,186.32,bearing
0.03,1.09,0.05,189.36,bearing
0.03,1.09,0.05,189.01,bearing
0.03,1.09,0.05,189.45,bearing
0.03,1.09,0.05,183.43,bearing
0.03,1.09,0.05,187.86,bearing
0.03,1.09,0.05,192.18,bearing
0.03,1.09,0.05,190.59,bearing
0.03,1.09,0.05,196.90,bearing
0.03,1.09,0.05,191.17,bearing
0.03,1.09,0.05,192.69,bearing
0.03,1.09,0.05,189.82,bearing
0.03,1.09,0.05,188.86,bearing
0.03,1.09,0.05,196.75,bearing
0.03,1.09,0.05,182.98,bearing
0.03,1.09,0.05,189.04,bearing
0.03,1.09,0.05,189.89,bearing
0.03,1.09,0.05,192.50,bearing
0.03,1.09,0.05,195.60,bearing
0.03,1.09,0.05,190.22,bearing
0.03,1.09,0.05,193.61,bearing
0.03,1.09,0.05,192.46,bearing
0.03,1.09,0.05,190.25,bearing
0.03,1.09,0.05,195.85,bearing
0.03,1.09,0.05,190.43,bearing
0.03,1.09,0.05,193.16,bearing
0.03,1.09,0.05,192.48,bearing
0.03,1.09,0.05,194.87,bearing
0.03,1.09,0.05,197.43,bearing
0.03,1.09,0.05,187.34,bearing
0.03,1.09,0.05,191.02,bearing
0.03,1.09,0.05,188.99,bearing
0.03,1.09,0.05,194.84,bearing
0.03,1.09,0.05,197.22,bearing
0.03,1.09,0.05,192.86,bearing
0.03,1.09,0.05,193.46,bearing
0.03,1.09,0.05,192.23,bearing
0.03,1.09,0.05,196.49,bearing
0.03,1.09,0.05,197.89,bearing
0.03,1.09,0.05,197.47,bearing
0.03,1.09,0.05,196.91,bearing
0.03,1.09,0.05,199.36,bearing
0.03,1.09,0.05,200.25,bearing
0.03,1.09,0.05,198.80,bearing
0.03,1.09,0.05,199.73,bearing
0.03,1.09,0.05,196.79,bearing
0.03,1.09,0.05,200.14,bearing
0.03,1.09,0.05,200.25,bearing
0.03,1.09,0.05,198.75,bearing
0.03,1.09,0.05,195.77,bearing
0.03,1.09,0.05,198.91,bearing
0.03,1.08,0.05,190.23,bearing
0.03,1.09,0.05,196.74,bearing
0.03,1.09,0.05,196.00,bearing
0.03,1.09,0.05,193.55,bearing
0.03,1.09,0.05,199.40,bearing
0.03,1.09,0.05,192.57,bearing
0.03,1.09,0.05,200.09,bearing
0.03,1.09,0.05,196.39,bearing
0.03,1.09,0.05,196.37,bearing
0.03,1.09,0.05,195.54,bearing
0.03,1.09,0.05,195.74,bearing
0.04,1.09,0.05,192.37,bearing
0.03,1.09,0.05,193.31,bearing
0.03,1.09,0.05,199.88,bearing
0.03,1.09,0.05,196.42,bearing
0.03,1.09,0.05,195.66,bearing
0.03,1.09,0.05,197.30,bearing
0.03,1.09,0.05,195.33,bearing
0.03,1.09,0.05,201.49,bearing
0.03,1.09,0.05,196.24,bearing
0.03,1.09,0.05,201.85,bearing
0.03,1.09,0.05,200.05,bearing
0.03,1.09,0.05,198.30,bearing
0.03,1.09,0.05,198.97,bearing
0.03,1.09,0.05,194.41,bearing
0.03,1.09,0.05,198.61,bearing
0.03,1.09,0.05,189.68,bearing
0.03,1.09,0.05,196.69,bearing
0.03,1.09,0.05,191.47,bearing
0.03,1.09,0.05,189.98,bearing
0.03,1.09,0.05,196.49,bearing
0.03,1.09,0.05,185.65,bearing
0.03,1.09,0.05,192.65,bearing
0.03,1.09,0.05,191.50,bearing
0.03,1.09,0.05,192.12,bearing
0.03,1.09,0.05,198.24,bearing
0.03,1.09,0.05,189.49,bearing
0.03,1.09,0.05,189.05,bearing
0.03,1.09,0.05,191.30,bearing
0.03,1.09,0.05,192.00,bearing
0.03,1.09,0.05,194.50,bearing
0.03,1.09,0.05,199.87,bearing
0.03,1.09,0.05,197.06,bearing
0.03,1.09,0.05,194.43,bearing
0.03,1.09,0.05,196.09,bearing
0.03,1.09,0.05,192.82,bearing
0.03,1.09,0.05,192.71,bearing
0.03,1.09,0.05,190.38,bearing
0.03,1.09,0.05,188.82,bearing
0.03,1.09,0.05,193.16,bearing
0.03,1.09,0.05,192.28,bearing
0.03,1.09,0.05,192.24,bearing
0.03,1.09,0.05,190.77,bearing
0.03,1.09,0.05,191.03,bearing
0.03,1.09,0.05,193.04,bearing
0.03,1.09,0.05,197.05,bearing
0.03,1.09,0.05,195.52,bearing
0.03,1.09,0.05,193.86,bearing
0.03,1.09,0.05,192.73,bearing
0.03,1.09,0.05,196.29,bearing
0.03,1.09,0.05,189.95,bearing
0.03,1.09,0.05,189.80,bearing
0.03,1.09,0.05,190.82,bearing
0.03,1.09,0.05,192.74,bearing
0.03,1.09,0.05,192.74,bearing
0.03,1.09,0.05,188.95,bearing
0.03,1.09,0.05,192.87,bearing
0.03,1.09,0.05,188.91,bearing
0.03,1.09,0.05,190.31,bearing
0.03,1.09,0.05,192.10,bearing
0.03,1.09,0.05,195.68,bearing
0.03,1.09,0.05,182.81,bearing
0.03,1.09,0.05,187.33,bearing
0.03,1.09,0.05,191.54,bearing
0.03,1.09,0.05,192.95,bearing
0.03,1.09,0.05,190.37,bearing
0.03,1.09,0.05,192.34,bearing
0.03,1.09,0.05,191.39,bearing
0.03,1.09,0.05,188.87,bearing
0.03,1.09,0.05,193.26,bearing
0.03,1.09,0.05,190.93,bearing
0.03,1.09,0.05,193.17,bearing
0.03,1.09,0.05,191.41,bearing
0.03,1.09,0.05,192.23,bearing
0.03,1.09,0.05,192.09,bearing
0.03,1.09,0.05,196.74,bearing
0.03,1.09,0.05,191.47,bearing
0.03,1.09,0.05,191.81,bearing
0.03,1.09,0.05,180.56,bearing
0.03,1.09,0.05,178.85,bearing
0.03,1.09,0.05,182.08,bearing
0.03,1.09,0.05,175.94,bearing
0.03,1.09,0.05,176.34,bearing
0.03,1.09,0.05,184.20,bearing
0.03,1.09,0.05,184.10,bearing
0.03,1.09,0.05,185.00,bearing
0.04,1.09,0.05,186.82,bearing
0.03,1.09,0.05,185.71,bearing
0.04,1.09,0.05,185.33,bearing
0.03,1.09,0.05,187.42,bearing
0.03,1.09,0.05,183.56,bearing
0.03,1.09,0.05,184.13,bearing
0.04,1.09,0.05,180.51,bearing
0.03,1.09,0.05,182.41,bearing
0.03,1.09,0.05,177.05,bearing
0.03,1.09,0.05,186.10,bearing
0.03,1.09,0.05,178.80,bearing
0.03,1.09,0.05,179.98,bearing
0.03,1.09,0.05,182.51,bearing
0.03,1.09,0.05,184.16,bearing
0.03,1.09,0.05,185.53,bearing
0.03,1.09,0.05,179.84,bearing
0.03,1.09,0.05,187.32,bearing
0.03,1.09,0.05,186.71,bearing
0.03,1.09,0.05,182.08,bearing
0.03,1.09,0.05,182.81,bearing
0.03,1.09,0.05,181.01,bearing
0.03,1.09,0.05,192.08,bearing
0.03,1.09,0.05,195.24,bearing
0.03,1.09,0.05,189.77,bearing
0.03,1.09,0.05,192.33,bearing
0.03,1.09,0.05,181.02,bearing
0.03,1.09,0.05,181.68,bearing
0.03,1.09,0.05,186.59,bearing
0.03,1.09,0.05,179.47,bearing
0.03,1.09,0.05,180.61,bearing
0.03,1.09,0.05,181.93,bearing
0.03,1.09,0.05,177.29,bearing
0.03,1.09,0.04,180.80,bearing
0.04,1.09,0.05,180.70,bearing
0.03,1.09,0.05,176.45,bearing
0.03,1.09,0.05,183.50,bearing
0.03,1.09,0.05,179.32,bearing
0.04,1.09,0.05,177.31,bearing
0.03,1.09,0.05,185.86,bearing
0.03,1.09,0.05,184.00,bearing
0.03,1.09,0.05,187.90,bearing
0.04,1.09,0.05,186.90,bearing
0.03,1.09,0.05,181.60,bearing
0.03,1.09,0.05,184.50,bearing
0.03,1.09,0.05,180.85,bearing
0.03,1.09,0.05,184.85,bearing
0.03,1.09,0.05,184.55,bearing
0.03,1.08,0.05,183.88,bearing
0.03,1.09,0.05,182.74,bearing
0.03,1.09,0.05,186.69,bearing
0.03,1.09,0.05,189.10,bearing
0.04,1.09,0.05,183.17,bearing
0.03,1.09,0.05,190.44,bearing
0.04,1.09,0.05,185.12,bearing
0.03,1.09,0.05,186.96,bearing
0.03,1.09,0.05,183.93,bearing
0.03,1.09,0.05,194.96,bearing
0.04,1.09,0.05,187.66,bearing
0.03,1.09,0.05,191.08,bearing
0.04,1.09,0.05,183.26,bearing
0.03,1.09,0.05,187.93,bearing
0.03,1.09,0.05,183.82,bearing
0.03,1.09,0.05,189.68,bearing
0.03,1.09,0.05,183.47,bearing
0.03,1.09,0.05,188.01,bearing
0.04,1.09,0.05,189.85,bearing
0.03,1.09,0.05,194.68,bearing
0.03,1.09,0.05,192.59,bearing
0.03,1.09,0.05,199.29,bearing
0.03,1.09,0.05,195.57,bearing
0.03,1.09,0.05,192.74,bearing
0.04,1.09,0.05,187.77,bearing
0.03,1.09,0.05,198.18,bearing
0.03,1.09,0.05,190.54,bearing
0.03,1.09,0.05,196.72,bearing
0.04,1.09,0.05,192.76,bearing
0.03,1.09,0.05,193.73,bearing
0.03,1.09,0.05,195.79,bearing
0.03,1.09,0.05,186.57,bearing
0.03,1.09,0.05,191.49,bearing
0.03,1.09,0.05,192.29,bearing
0.03,1.09,0.05,197.92,bearing
0.04,1.09,0.05,196.34,bearing
0.03,1.09,0.05,200.82,bearing
0.03,1.09,0.05,196.76,bearing
0.03,1.09,0.05,194.60,bearing
0.03,1.09,0.05,194.98,bearing
0.03,1.09,0.05,191.31,bearing
0.03,1.09,0.05,199.46,bearing
0.04,1.09,0.05,197.93,bearing
0.03,1.09,0.05,196.91,bearing
0.03,1.09,0.05,197.13,bearing
0.03,1.09,0.05,194.59,bearing
0.03,1.09,0.05,195.90,bearing
0.03,1.09,0.05,194.12,bearing
0.03,1.09,0.05,191.74,bearing
0.03,1.09,0.05,191.94,bearing
0.03,1.09,0.05,193.75,bearing
0.03,1.09,0.05,198.90,bearing
0.03,1.09,0.05,197.80,bearing
0.03,1.09,0.05,201.57,bearing
0.03,1.09,0.05,197.59,bearing
0.03,1.09,0.05,198.92,bearing
0.03,1.09,0.05,203.36,bearing
0.04,1.09,0.05,198.03,bearing
0.03,1.09,0.05,194.31,bearing
0.03,1.09,0.05,197.43,bearing
0.03,1.08,0.05,195.09,bearing
0.03,1.08,0.05,198.55,bearing
0.04,1.09,0.05,199.87,bearing
0.03,1.09,0.05,197.84,bearing
0.03,1.09,0.05,206.09,bearing
0.04,1.09,0.05,200.40,bearing
0.03,1.09,0.05,193.27,bearing
0.03,1.09,0.05,200.26,bearing
0.03,1.09,0.05,200.18,bearing
0.03,1.09,0.05,197.39,bearing
0.03,1.09,0.05,201.02,bearing
0.04,1.09,0.05,195.91,bearing
0.03,1.09,0.05,198.53,bearing
0.03,1.09,0.05,200.47,bearing
0.04,1.09,0.05,201.01,bearing
0.03,1.09,0.05,201.35,bearing
0.03,1.09,0.05,203.00,bearing
0.03,1.09,0.05,201.05,bearing
0.04,1.09,0.05,198.53,bearing
0.03,1.09,0.05,202.74,bearing
0.03,1.09,0.05,199.07,bearing
0.03,1.09,0.05,198.98,bearing
0.03,1.09,0.05,208.97,bearing
0.03,1.09,0.05,203.96,bearing
0.03,1.09,0.05,200.98,bearing
0.03,1.09,0.05,207.16,bearing
0.03,1.09,0.05,199.96,bearing
0.03,1.09,0.05,198.73,bearing
0.03,1.08,0.05,200.14,bearing
0.03,1.09,0.05,205.02,bearing
0.03,1.09,0.05,201.58,bearing
0.03,1.09,0.05,200.99,bearing
0.03,1.09,0.05,205.17,bearing
0.04,1.09,0.05,205.24,bearing
0.03,1.09,0.05,202.49,bearing
0.03,1.09,0.05,201.50,bearing
0.03,1.09,0.05,204.17,bearing
0.03,1.09,0.05,200.89,bearing
0.04,1.09,0.05,199.59,bearing
0.03,1.09,0.05,206.80,bearing
0.03,1.09,0.05,202.05,bearing
0.03,1.09,0.05,200.70,bearing
0.03,1.09,0.05,206.50,bearing
0.03,1.09,0.05,203.65,bearing
0.03,1.09,0.05,197.75,bearing
0.03,1.09,0.05,202.10,bearing
0.03,1.09,0.05,204.02,bearing
0.03,1.09,0.05,196.69,bearing
0.03,1.09,0.05,200.32,bearing
0.03,1.09,0.05,203.68,bearing
0.03,1.09,0.05,196.97,bearing
0.03,1.09,0.05,197.68,bearing
0.03,1.09,0.05,196.64,bearing
0.03,1.09,0.05,196.22,bearing
0.03,1.09,0.05,198.86,bearing
0.03,1.09,0.05,200.51,bearing
0.03,1.09,0.05,198.23,bearing
0.03,1.09,0.05,207.86,bearing
0.03,1.09,0.05,202.46,bearing
0.03,1.09,0.05,193.88,bearing
0.03,1.09,0.05,201.81,bearing
0.03,1.09,0.05,196.31,bearing
0.03,1.09,0.05,193.33,bearing
0.03,1.09,0.05,196.29,bearing
0.03,1.09,0.05,191.29,bearing
0.03,1.09,0.05,200.90,bearing
0.03,1.09,0.05,200.22,bearing
0.03,1.09,0.05,198.39,bearing
0.03,1.08,0.05,201.12,bearing
0.03,1.09,0.05,195.33,bearing
0.03,1.09,0.05,198.99,bearing
0.03,1.09,0.05,203.47,bearing
0.03,1.09,0.05,201.89,bearing
0.03,1.09,0.05,199.72,bearing
0.03,1.09,0.05,203.51,bearing
0.03,1.09,0.05,205.20,bearing
0.03,1.09,0.05,201.65,bearing
0.03,1.09,0.05,191.13,bearing
0.04,1.09,0.05,202.54,bearing
0.03,1.09,0.05,197.52,bearing
0.04,1.09,0.05,198.51,bearing
0.03,1.09,0.05,203.53,bearing
0.03,1.09,0.05,207.94,bearing
0.03,1.09,0.05,203.84,bearing
0.03,1.09,0.05,208.37,bearing
0.03,1.09,0.05,208.91,bearing
0.03,1.09,0.05,205.71,bearing
0.03,1.09,0.05,202.55,bearing
0.04,1.09,0.05,205.00,bearing
0.03,1.09,0.05,213.43,bearing
0.03,1.09,0.05,209.01,bearing
0.03,1.09,0.05,205.78,bearing
0.03,1.09,0.05,206.87,bearing
0.04,1.09,0.05,208.76,bearing
0.03,1.09,0.05,206.85,bearing
0.03,1.09,0.05,199.45,bearing
0.03,1.09,0.05,202.58,bearing
0.03,1.09,0.05,202.61,bearing
0.04,1.09,0.05,209.51,bearing
0.03,1.09,0.05,206.50,bearing
0.03,1.09,0.05,205.75,bearing
0.03,1.09,0.05,205.40,bearing
0.03,1.09,0.05,205.63,bearing
0.03,1.09,0.05,202.61,bearing
0.04,1.09,0.05,204.61,bearing
0.03,1.09,0.05,205.43,bearing
0.04,1.09,0.05,206.06,bearing
0.03,1.09,0.05,213.98,bearing
0.03,1.09,0.05,211.64,bearing
0.04,1.09,0.05,203.42,bearing
0.03,1.09,0.05,197.51,bearing
0.03,1.09,0.05,199.18,bearing
0.03,1.09,0.05,196.52,bearing
0.03,1.09,0.05,195.36,bearing
0.04,1.09,0.05,194.48,bearing
0.03,1.09,0.05,198.44,bearing
0.04,1.09,0.05,193.09,bearing
0.03,1.09,0.05,195.92,bearing
0.04,1.09,0.05,190.86,bearing
0.03,1.09,0.05,192.71,bearing
0.03,1.09,0.05,192.70,bearing
0.04,1.09,0.05,192.50,bearing
0.03,1.09,0.05,194.48,bearing
0.03,1.09,0.05,188.61,bearing
0.04,1.09,0.05,196.31,bearing
0.04,1.09,0.05,198.98,bearing
0.04,1.09,0.05,198.71,bearing
0.03,1.09,0.05,196.41,bearing
0.03,1.09,0.05,199.18,bearing
0.03,1.09,0.05,200.96,bearing
0.03,1.09,0.05,193.51,bearing
0.03,1.09,0.05,197.10,bearing
0.04,1.09,0.05,196.88,bearing
0.03,1.09,0.05,198.16,bearing
0.04,1.09,0.05,202.86,bearing
0.04,1.09,0.05,200.73,bearing
0.03,1.09,0.04,199.14,bearing
0.04,1.09,0.05,200.49,bearing
0.03,1.09,0.05,193.85,bearing
0.03,1.09,0.05,199.00,bearing
0.03,1.09,0.05,202.35,bearing
0.03,1.09,0.05,203.27,bearing
0.03,1.09,0.05,202.94,bearing
0.03,1.09,0.05,201.57,bearing
0.04,1.09,0.05,197.68,bearing
0.04,1.09,0.05,199.24,bearing
0.04,1.09,0.05,199.22,bearing
0.03,1.09,0.05,200.81,bearing
0.04,1.09,0.05,198.76,bearing
0.03,1.09,0.05,201.38,bearing
0.04,1.09,0.05,202.79,bearing
0.03,1.09,0.05,206.12,bearing
0.03,1.09,0.05,209.86,bearing
0.03,1.09,0.05,210.10,bearing
0.03,1.09,0.05,207.53,bearing
0.03,1.09,0.05,204.26,bearing
0.03,1.09,0.05,206.56,bearing
0.03,1.09,0.05,201.93,bearing
0.03,1.09,0.05,200.04,bearing
0.03,1.09,0.05,204.64,bearing
0.03,1.09,0.05,207.37,bearing
0.03,1.09,0.05,203.21,bearing
0.03,1.09,0.05,200.71,bearing
0.03,1.09,0.05,202.00,bearing
0.03,1.09,0.05,203.35,bearing
